id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,taxon_id
9833901,2018/02/11 12:00 AM +0730,2018-02-11,2018-02-10 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 12:45:36 +0530,2020-07-16 12:53:16 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9833901,https://inaturalist-open-data.s3.amazonaws.com/photos/13466747/medium.jpeg?1518419613,NA,2,0,FALSE,NA,sentosa cove singapore,1.244817,103.840907,132,132,FALSE,NA,NA,Knight,Lebadea martha parkeri,Knight,361677
9833902,2018/02/11 12:00 AM +0730,2018-02-11,2018-02-10 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 12:45:36 +0530,2020-08-29 18:00:26 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9833902,https://inaturalist-open-data.s3.amazonaws.com/photos/13466743/medium.jpeg?1518419508,NA,3,0,FALSE,NA,sentosa cove singapore,1.244819,103.841058,1066,1066,FALSE,NA,NA,Hypolimnas anomala anomala,Hypolimnas anomala anomala,Malayan Eggfly,358992
9833926,2018/02/11 12:00 AM +0730,2018-02-11,2018-02-10 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 12:56:41 +0530,2020-07-16 13:36:21 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9833926,https://inaturalist-open-data.s3.amazonaws.com/photos/13466821/medium.jpeg?1518420396,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Knight,Lebadea martha parkeri,Knight,361677
9834068,2018/02/11 12:00 AM +0730,2018-02-11,2018-02-10 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 13:25:21 +0530,2020-06-07 07:26:34 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9834068,https://inaturalist-open-data.s3.amazonaws.com/photos/13466971/medium.jpeg?1518421856,NA,2,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Chocolate Pansy,Junonia hedonia ida,Chocolate Pansy,356078
9834217,2018/02/11 12:00 AM +0730,2018-02-11,2018-02-10 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 14:00:44 +0530,2021-01-29 15:21:19 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9834217,https://inaturalist-open-data.s3.amazonaws.com/photos/13467098/medium.jpeg?1518422797,NA,4,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Tawny Coster,Acraea terpsicore,Tawny Coster,180386
9834218,2018/02/11 12:00 AM +0730,2018-02-11,2018-02-10 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 14:00:44 +0530,2020-12-12 22:30:05 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9834218,https://inaturalist-open-data.s3.amazonaws.com/photos/13467173/medium.jpeg?1518423500,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Indian Palm Bob,Suastus gremius,Palm Bob,154731
9834219,2018/02/11 4:04 PM +0800,2018-02-11,2018-02-11 13:34:00 +0530,Australia/Perth,51342,big-simonchan,2018-02-12 14:00:45 +0530,2020-12-10 16:32:51 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9834219,https://inaturalist-open-data.s3.amazonaws.com/photos/13467223/medium.jpeg?1518424171,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Blue Marsh Hawk,Orthetrum glaucum,Common Blue Skimmer,107955
9834365,2018/02/11 5:34 PM +0800,2018-02-11,2018-02-11 15:04:00 +0530,Australia/Perth,51342,big-simonchan,2018-02-12 15:06:41 +0530,2020-12-15 13:27:01 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9834365,https://inaturalist-open-data.s3.amazonaws.com/photos/13467426/medium.jpeg?1518428196,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Orange Skimmer,Orthetrum testaceum,Scarlet Skimmer,107980
9834371,2018/02/11 12:00 AM +0730,2018-02-11,2018-02-10 22:00:00 +0530,Singapore,51342,big-simonchan,2018-02-12 15:08:17 +0530,2020-07-16 12:53:30 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9834371,https://inaturalist-open-data.s3.amazonaws.com/photos/13467437/medium.jpeg?1518428292,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Knight,Lebadea martha parkeri,Knight,361677
10097184,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:09 +0530,2020-10-08 21:36:28 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097184,https://inaturalist-open-data.s3.amazonaws.com/photos/13913023/medium.jpeg?1520233038,NA,3,0,FALSE,NA,mt imbiah,1.255709,103.815222,530,530,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
10097185,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:09 +0530,2018-03-05 15:01:27 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097185,https://inaturalist-open-data.s3.amazonaws.com/photos/13913028/medium.jpeg?1520233063,NA,1,0,FALSE,NA,mt imbiah,1.254851,103.813848,530,530,FALSE,NA,NA,Lemon Emigrant Form pomona,Catopsilia pomona pomona,Lemon Emigrant Form pomona,198830
10097188,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:10 +0530,2018-03-05 15:01:27 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097188,https://inaturalist-open-data.s3.amazonaws.com/photos/13913031/medium.jpeg?1520233075,NA,1,0,FALSE,NA,mt imbiah,1.256567,103.814363,530,530,FALSE,NA,NA,Common Sailor,Neptis hylas,Common Sailer,130339
10097190,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:11 +0530,2020-08-29 20:18:33 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097190,https://inaturalist-open-data.s3.amazonaws.com/photos/13913039/medium.jpeg?1520233130,NA,3,0,FALSE,NA,mt imbiah,1.254508,103.81505,530,530,FALSE,NA,NA,Great Eggfly,Hypolimnas bolina bolina,NA,358898
10097191,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:11 +0530,2020-07-17 14:51:18 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097191,https://inaturalist-open-data.s3.amazonaws.com/photos/13913040/medium.jpeg?1520233141,NA,3,1,FALSE,NA,mt imbiah,1.256944,103.814722,1060,1060,FALSE,NA,NA,Dingy Bushbrown,Mycalesis perseus,Dingy Bushbrown,143265
10097192,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:11 +0530,2020-09-05 06:43:55 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097192,https://inaturalist-open-data.s3.amazonaws.com/photos/13913043/medium.jpeg?1520233159,NA,3,0,FALSE,NA,mt imbiah,1.255366,103.814707,530,530,FALSE,NA,NA,Common Baron,Euthalia aconthea,Common Baron,51586
10097193,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:12 +0530,2020-07-19 09:07:02 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097193,https://inaturalist-open-data.s3.amazonaws.com/photos/13913048/medium.jpeg?1520233193,NA,2,0,FALSE,NA,mt imbiah,1.255709,103.814535,530,530,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Grenadier,149172
10097194,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:12 +0530,2020-07-27 20:27:21 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097194,https://inaturalist-open-data.s3.amazonaws.com/photos/13913046/medium.jpeg?1520233175,NA,2,0,FALSE,NA,mt imbiah,1.255194,103.815222,530,530,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Grenadier,149172
10097195,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:12 +0530,2020-07-27 20:27:15 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097195,https://inaturalist-open-data.s3.amazonaws.com/photos/13913051/medium.jpeg?1520233205,NA,2,0,FALSE,NA,mt imbiah,1.256567,103.814707,530,530,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Grenadier,149172
10097197,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:13 +0530,2020-10-08 21:35:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097197,https://inaturalist-open-data.s3.amazonaws.com/photos/13913056/medium.jpeg?1520233242,NA,3,0,FALSE,NA,mt imbiah,1.255022,103.814878,530,530,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
10097199,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:14 +0530,2020-10-08 21:32:51 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097199,https://inaturalist-open-data.s3.amazonaws.com/photos/13913061/medium.jpeg?1520233299,NA,3,0,FALSE,NA,mt imbiah,1.255709,103.814878,530,530,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
10097200,2018/03/03 12:00 AM +0730,2018-03-03,2018-03-02 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-05 12:32:14 +0530,2020-12-10 16:32:43 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10097200,https://inaturalist-open-data.s3.amazonaws.com/photos/13913067/medium.jpeg?1520233322,NA,4,1,FALSE,NA,mt imbiah,1.255709,103.81505,530,530,FALSE,NA,NA,Blue Marsh Hawk,Orthetrum glaucum,Common Blue Skimmer,107955
10146398,2018/03/08 9:44 AM +08,2018-03-08,2018-03-08 07:14:00 +0530,Singapore,51342,big-simonchan,2018-03-09 07:18:45 +0530,2018-03-24 07:13:45 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10146398,https://inaturalist-open-data.s3.amazonaws.com/photos/13998398/medium.jpg?1520558901,NA,1,0,FALSE,NA,"Palawan Beach, Singapore",1.2482777,103.8225374,351,351,FALSE,NA,NA,Autumn Leaf,Doleschallia bisaltide bisaltide,Autumn Leaf,548793
10146400,2018/03/08 9:24 AM +0800,2018-03-08,2018-03-08 06:54:00 +0530,Australia/Perth,51342,big-simonchan,2018-03-09 07:18:46 +0530,2018-03-24 07:10:20 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10146400,https://inaturalist-open-data.s3.amazonaws.com/photos/13998411/medium.jpg?1520558926,NA,1,0,FALSE,NA,"Palawan Beach, Singapore",1.2482777,103.8225374,351,351,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Malayan Plum Judy,470138
10146401,2018/03/08 12:17 PM +08,2018-03-08,2018-03-08 09:47:00 +0530,Singapore,51342,big-simonchan,2018-03-09 07:18:46 +0530,2018-10-06 19:41:15 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10146401,https://inaturalist-open-data.s3.amazonaws.com/photos/13998436/medium.jpg?1520558974,NA,1,0,FALSE,NA,"1 The Knolls Sentosa Singapore, Singapore 098297",1.2494624,103.8246538,212,212,FALSE,NA,NA,Plain Nawab,Polyura hebe plautus,Plain Nawab,550856
10146402,2018/03/08 12:16 PM +08,2018-03-08,2018-03-08 09:46:00 +0530,Singapore,51342,big-simonchan,2018-03-09 07:18:47 +0530,2018-10-06 19:39:58 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10146402,https://inaturalist-open-data.s3.amazonaws.com/photos/13998446/medium.jpg?1520558997,NA,1,0,FALSE,NA,"1 The Knolls Sentosa Singapore, Singapore 098297",1.2494624,103.8246538,212,212,FALSE,NA,NA,Plain Nawab,Polyura hebe plautus,Plain Nawab,550856
10146404,2018/03/08 9:24 AM +0800,2018-03-08,2018-03-08 06:54:00 +0530,Australia/Perth,51342,big-simonchan,2018-03-09 07:18:48 +0530,2019-10-29 21:10:41 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10146404,https://inaturalist-open-data.s3.amazonaws.com/photos/13998464/medium.jpg?1520559038,NA,3,0,FALSE,NA,"1 The Knolls Capella Singapore, Singapore 098297",1.249356,103.824343,212,212,FALSE,NA,NA,Tailed Jay,Graphium agamemnon,Tailed Jay,51581
10146408,2018/03/08 10:56 AM +08,2018-03-08,2018-03-08 08:26:00 +0530,Singapore,51342,big-simonchan,2018-03-09 07:18:50 +0530,2018-03-24 07:09:31 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10146408,https://inaturalist-open-data.s3.amazonaws.com/photos/13998480/medium.jpg?1520559073,NA,1,0,FALSE,NA,tanjung beach Singapore,1.2441253,103.8273683,212,212,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Malayan Plum Judy,470138
10146409,2018/03/08 10:50 AM +08,2018-03-08,2018-03-08 08:20:00 +0530,Singapore,51342,big-simonchan,2018-03-09 07:18:51 +0530,2020-07-27 20:27:10 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10146409,https://inaturalist-open-data.s3.amazonaws.com/photos/13998484/medium.jpg?1520559084,NA,2,0,FALSE,NA,tanjung beach Singapore,1.2441253,103.8273683,212,212,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Grenadier,149172
10149173,2018/03/08 12:00 AM +0730,2018-03-08,2018-03-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-09 11:17:50 +0530,2018-10-06 19:40:18 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10149173,https://inaturalist-open-data.s3.amazonaws.com/photos/14003880/medium.jpeg?1520574087,NA,1,0,FALSE,NA,"1 The Knolls Capella Singapore, Singapore 098297",1.249356,103.824343,212,212,FALSE,NA,NA,Plain Nawab,Polyura hebe plautus,Plain Nawab,550856
10149176,2018/03/08 12:00 AM +0730,2018-03-08,2018-03-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-09 11:17:51 +0530,2018-10-06 19:40:38 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10149176,https://inaturalist-open-data.s3.amazonaws.com/photos/14003881/medium.jpeg?1520574098,NA,1,0,FALSE,NA,"1 The Knolls Capella Singapore, Singapore 098297",1.249356,103.824343,212,212,FALSE,NA,NA,Plain Nawab,Polyura hebe plautus,Plain Nawab,550856
10149177,2018/03/08 12:00 AM +0730,2018-03-08,2018-03-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-09 11:17:52 +0530,2019-10-29 21:10:42 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10149177,https://inaturalist-open-data.s3.amazonaws.com/photos/14003893/medium.jpeg?1520574141,NA,3,0,FALSE,NA,opp so spa,1.248083,103.827293,212,212,FALSE,NA,NA,Tailed Jay,Graphium agamemnon,Tailed Jay,51581
10149178,2018/03/08 12:00 AM +0730,2018-03-08,2018-03-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-09 11:17:52 +0530,2020-07-17 14:50:59 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10149178,https://inaturalist-open-data.s3.amazonaws.com/photos/14003898/medium.jpeg?1520574153,NA,3,1,FALSE,NA,opp so spa Singapore,1.248083,103.827293,212,212,FALSE,NA,NA,Dark-branded Bushbrown,Mycalesis mineus,Dark-branded Bushbrown,133717
10149179,2018/03/08 12:00 AM +0730,2018-03-08,2018-03-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-09 11:17:53 +0530,2021-01-06 12:17:02 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10149179,https://inaturalist-open-data.s3.amazonaws.com/photos/14003911/medium.jpeg?1520574167,NA,3,0,FALSE,NA,opp so spa Singapore,1.248083,103.827293,212,212,FALSE,NA,NA,Common Parasol,Neurothemis fluctuans,Common Parasol,107002
10149180,2018/03/08 12:00 AM +0730,2018-03-08,2018-03-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-09 11:17:53 +0530,2020-06-06 12:44:56 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10149180,https://inaturalist-open-data.s3.amazonaws.com/photos/14003921/medium.jpeg?1520574201,NA,2,0,FALSE,NA,palawan beach,1.248278,103.822537,453,453,FALSE,NA,NA,Striped Albatross,Appias libythea olferna,Striped Albatross,550855
10149183,2018/03/08 12:00 AM +0730,2018-03-08,2018-03-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-09 11:17:55 +0530,2020-01-01 12:13:53 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10149183,https://inaturalist-open-data.s3.amazonaws.com/photos/14003924/medium.jpeg?1520574216,NA,2,0,FALSE,NA,palawan beach,1.248278,103.822537,453,453,FALSE,NA,NA,Pale Grass Blue,Pseudozizeeria maha,Pale Grass Blue,145642
10149186,2018/03/08 12:00 AM +0730,2018-03-08,2018-03-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-09 11:17:56 +0530,2020-10-08 20:42:14 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10149186,https://inaturalist-open-data.s3.amazonaws.com/photos/14003964/medium.jpeg?1520574287,NA,3,0,FALSE,NA,palawan beach,1.248278,103.822537,453,453,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
10149188,2018/03/08 12:00 AM +0730,2018-03-08,2018-03-07 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-09 11:17:56 +0530,2020-07-12 11:22:25 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10149188,https://inaturalist-open-data.s3.amazonaws.com/photos/14003967/medium.jpeg?1520574299,NA,2,0,FALSE,NA,palawan beach,1.248278,103.822537,453,453,FALSE,NA,NA,Javanese Grasshopper,Valanga nigricornis,Javanese Grasshopper,493892
10239620,2018/03/14 9:51 AM +0800,2018-03-14,2018-03-14 07:21:00 +0530,Australia/Perth,51342,big-simonchan,2018-03-15 07:24:07 +0530,2021-01-05 20:31:27 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10239620,https://inaturalist-open-data.s3.amazonaws.com/photos/14158817/medium.jpg?1521078704,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Common Line Blue,Prosotas nora,Common Line Blue,125579
10239622,2018/03/14 12:05 PM +08,2018-03-14,2018-03-14 09:35:00 +0530,Singapore,51342,big-simonchan,2018-03-15 07:24:08 +0530,2018-03-15 11:39:36 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10239622,https://inaturalist-open-data.s3.amazonaws.com/photos/14158831/medium.jpg?1521078723,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Malayan Plum Judy,Abisara saturata kausambioides,Malayan Plum Judy,470138
10239623,2018/03/14 11:06 AM +08,2018-03-14,2018-03-14 08:36:00 +0530,Singapore,51342,big-simonchan,2018-03-15 07:24:09 +0530,2020-09-29 18:46:34 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10239623,https://inaturalist-open-data.s3.amazonaws.com/photos/14158855/medium.jpg?1521078768,NA,3,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Pygmy Grass Blue,Zizula hylax pygmaea,Pygmy Grass Blue,504351
10241339,2018/03/14 12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:06 +0530,2020-03-22 15:40:38 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241339,https://inaturalist-open-data.s3.amazonaws.com/photos/14161919/medium.jpeg?1521084689,NA,3,0,FALSE,NA,beach station Singapore,1.251206,103.81875,212,212,FALSE,NA,NA,Danaus genutia genutia,Danaus genutia genutia,Common Tiger,358977
10241340,2018/03/14 11:29 AM +0800,2018-03-14,2018-03-14 08:59:00 +0530,Australia/Perth,51342,big-simonchan,2018-03-15 09:20:07 +0530,2020-12-16 18:26:28 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241340,https://inaturalist-open-data.s3.amazonaws.com/photos/14161946/medium.jpeg?1521084747,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Pale-spotted Emperor,Anax guttatus,Emperor,51467
10241341,2018/03/14 12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:07 +0530,2020-08-16 13:54:15 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241341,https://inaturalist-open-data.s3.amazonaws.com/photos/14161971/medium.jpeg?1521084782,NA,3,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Chequered Lancer,Plastingia naga,Chequered Lancer,429777
10241343,2018/03/14 12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:09 +0530,2020-06-07 07:26:19 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241343,https://inaturalist-open-data.s3.amazonaws.com/photos/14162097/medium.jpeg?1521085059,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Chocolate Pansy,Junonia hedonia ida,Chocolate Pansy,356078
10241345,2018/03/14 12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:09 +0530,2018-03-15 12:24:08 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241345,https://inaturalist-open-data.s3.amazonaws.com/photos/14162078/medium.jpeg?1521085005,NA,1,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Short Banded Sailer,Phaedyma columella singa,Short Banded Sailer,546347
10241346,2018/03/14 12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:11 +0530,2020-07-17 19:33:05 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241346,https://inaturalist-open-data.s3.amazonaws.com/photos/14162130/medium.jpeg?1521085124,NA,4,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
10241347,2018/03/14 12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:11 +0530,2018-04-22 13:14:45 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241347,https://inaturalist-open-data.s3.amazonaws.com/photos/14162140/medium.jpeg?1521085136,NA,1,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Double-spotted Line Blue,Nacaduba biocellata,Double-spotted Line Blue,353667
10241348,2018/03/14 12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:11 +0530,2020-06-18 20:02:16 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241348,https://inaturalist-open-data.s3.amazonaws.com/photos/14162199/medium.jpeg?1521085287,NA,3,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Plain Tiger,Danaus chrysippus chrysippus,Plain Tiger,207981
10241349,2018/03/14  12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:13 +0530,2020-12-15 13:41:58 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241349,https://inaturalist-open-data.s3.amazonaws.com/photos/14162229/medium.jpeg?1521085363,NA,3,1,FALSE,NA,mt serapong,1.247823,103.833933,530,530,FALSE,NA,NA,Orange Skimmer,Orthetrum testaceum,Scarlet Skimmer,107980
10241350,2018/03/14 12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:13 +0530,2018-03-17 18:44:09 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241350,https://inaturalist-open-data.s3.amazonaws.com/photos/14162241/medium.jpeg?1521085397,NA,1,0,FALSE,NA,mt serapong,1.248158,103.834448,530,530,FALSE,NA,NA,Pale Mottle,Logania marmorata,Pale Mottle,498152
10241351,2018/03/14 12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:13 +0530,2020-07-16 12:53:47 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241351,https://inaturalist-open-data.s3.amazonaws.com/photos/14162206/medium.jpeg?1521085318,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Knight,Lebadea martha parkeri,Knight,361677
10241352,2018/03/14 12:01 AM +0730,2018-03-14,2018-03-13 22:01:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:14 +0530,2018-03-15 19:56:07 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241352,https://inaturalist-open-data.s3.amazonaws.com/photos/14162251/medium.jpeg?1521085432,NA,1,0,FALSE,NA,mt serapong,1.247814,103.834105,530,530,FALSE,NA,NA,Lemon Emigrant Form jugurtha,Catopsilia pomona jugurtha,Lemon Emigrant Form jugurtha,338484
10241353,2018/03/14 12:00 AM +0730,2018-03-14,2018-03-13 22:00:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:14 +0530,2020-07-16 12:53:54 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241353,https://inaturalist-open-data.s3.amazonaws.com/photos/14162265/medium.jpeg?1521085479,NA,2,0,FALSE,NA,mt serapong,1.248501,103.833933,530,530,FALSE,NA,NA,Knight,Lebadea martha parkeri,Knight,361677
10241354,2018/03/14 12:01 AM +0730,2018-03-14,2018-03-13 22:01:00 +0530,Singapore,51342,big-simonchan,2018-03-15 09:20:14 +0530,2020-07-16 12:53:58 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/10241354,https://inaturalist-open-data.s3.amazonaws.com/photos/14162294/medium.jpeg?1521085524,NA,2,0,FALSE,NA,mt serapong,1.249016,103.834448,530,530,FALSE,NA,NA,Knight,Lebadea martha parkeri,Knight,361677
