ID,Family,Tribe,Genus,Species,Latitude,Longitude,Coll_Year
IDLNUS_499,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2014
IDLNUS_500,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2014
NOIDNO_1074,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2014
IDLNUS_470,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.418109,103.783638,2014
IDLNUS_491,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.418109,103.783638,2014
IDLNUS_451,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2014
IDLNUS_452,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2014
IDLNUS_510,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2014
IDLNUS_485,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
IDLNUS_487,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
IDLNUS_486,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
IDLNUS_494,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.352063,103.692812,2014
IDLNUS_493,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
NOIDNO_1059,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
IDLNUS_453,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.355295,103.777096,2014
IDLNUS_458,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2014
IDLNUS_476,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2014
IDLNUS_479,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2014
IDLNUS_504,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2014
IDLNUS_474,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
NOIDNO_1061,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
NOIDNO_1062,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
NOIDNO_1063,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
NOIDNO_1064,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
NOIDNO_1065,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
NOIDNO_1066,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
IDLNUS_480,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2014
IDLNUS_505,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.411189,103.959314,2014
NOIDNO_1076,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.411189,103.959314,2014
was IDLNUS_1209?,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.411189,103.959314,2014
IDLNUS_503,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36201,103.777382,2014
IDLNUS_508,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.348179,103.776629,2014
IDLNUS_509,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.355295,103.777096,2014
IDLNUS_507,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.36376,103.947941,2014
IDLNUS_502,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.363488,103.840182,2014
IDLNUS_460,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2014
IDLNUS_461,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2014
IDLNUS_462,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2014
IDLNUS_475,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2014
IDLNUS_506,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2014
IDLNUS_489,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2014
IDLNUS_477,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2014
IDLNUS_7012,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2976,103.7705,2015
IDLNUS_465,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.305873,103.78274,2015
IDLNUS_7011,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2976,103.7705,2015
IDLNUS_464,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.30074,103.839753,2015
IDLNUS_6989,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2975,103.7853,2015
IDLNUS_5774,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2949,103.7711,2015
IDLNUS_5786,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2976,103.7705,2015
IDLNUS_1179,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2015
IDLNUS_5775,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2976,103.7705,2015
IDLNUS_5780,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2949,103.7711,2015
IDLNUS_5776,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2976,103.7705,2015
IDLNUS_5791,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2976,103.7705,2015
IDLNUS_447,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2015
IDLNUS_5784,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2949,103.7711,2015
IDLNUS_5778,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.3,103.841,2015
IDLNUS_468,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2015
IDLNUS_469,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2015
NOIDNO_1069,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2015
NOIDNO_1071,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2015
IDLNUS_5787,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2976,103.7705,2015
IDLNUS_5779,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.3,103.841,2015
IDLNUS_5777,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2949,103.7711,2015
IDLNUS_5788,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2976,103.7705,2015
IDLNUS_5789,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2976,103.7705,2015
IDLNUS_5790,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2949,103.7711,2015
IDLNUS_478,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2015
IDL_13644,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.29734,103.77808,2015
IDL_13645,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.297361,103.778095,2015
IDLNUS_471,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2015
NOIDNO_1070,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.296439,103.776501,2015
IDLNUS_5781,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.2949,103.7711,2015
IDLNUS_5782,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.295757,103.778421,2016
IDLNUS_5783,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.295757,103.778421,2016
IDLNUS_6174,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.297156,103.777727,2016
IDLNUS_6175,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.297156,103.777727,2016
IDLNUS_6304,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.297436,103.778012,2016
IDLNUS_6714,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.3704,103.9498,2016
IDLNUS_6715,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.3704,103.9498,2016
IDLNUS_11159,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.409598,103.921539,2016
IDL_13646,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.37458,103.84336,2016
IDL_13647,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.37458,103.84336,2016
IDL_13648,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.37458,103.84336,2016
IDLNUS_467,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.297431,103.778002,2017
IDLNUS_12504,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.411189,103.959314,2017
IDLNUS_13071,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.220167,103.847,2017
IDLNUS_13146,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.381203,103.951296,2017
IDL_14445,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.411134,103.920715,2019
IDLNUS_15319,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.29505,103.77734,2020
IDLNUS_20253,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.335603,103.925576,2021
IDLNUS_20572,Megachilidae,Megachilini,Coelioxys,Coelioxys confusus,1.378873,103.949888,2021
IDLNUS_445,Megachilidae,Megachilini,Coelioxys,Coelioxys n. sp.,1.284088,103.791039,2015
IDLNUS_446,Megachilidae,Megachilini,Coelioxys,Coelioxys n. sp.,1.284088,103.791039,2015
IDLNUS_555,Megachilidae,Megachilini,Megachile,Megachile borneana,1.36201,103.777382,2012
IDLNUS_554,Megachilidae,Megachilini,Megachile,Megachile borneana,1.284088,103.791039,2015
LKCNHM_0899,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.330525,103.847847,2010
s,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.330525,103.847847,2010
IDLNUS_572,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.36376,103.947941,2012
IDLNUS_573,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.36376,103.947941,2012
ZRC_ENT_00007151,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.381203,103.951296,2012
ZRC_ENT_00007148,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.335221,103.925342,2012
IDLNUS_619,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.446687,103.730106,2014
IDLNUS_571,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.411189,103.959314,2014
IDLNUS_574,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.363488,103.840182,2014
IDLNUS_575,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.363488,103.840182,2014
IDLNUS_7026,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.4244,103.8384,2015
IDLNUS_576,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.296439,103.776501,2015
IDLNUS_577,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.36201,103.777382,2015
IDLNUS_5260,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.3374,103.723,2015
IDLNUS_5259,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.297421,103.778263,2016
IDL_13216,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.28575,103.7889,2017
IDL_14042,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.35329,103.6917,2018
IDL_14043,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.34109,103.87416,2018
IDL_14552,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.416644,103.728868,2019
IDLNUS_20412,Megachilidae,Megachilini,Megachile,Megachile conjuncta,1.36587,103.834315,2021
NOIDNO_1287,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.446687,103.730106,2008
LKCNHM_0942,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.446687,103.730106,2008
LKCNHM_0943,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.446687,103.730106,2008
LKCNHM_0944,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.446687,103.730106,2008
LKCNHM_0945,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.446687,103.730106,2008
NOIDNO_1288,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.446687,103.730106,2008
LKCNHM_0921,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.324007,103.927986,2010
LKCNHM_0922,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.324007,103.927986,2010
LKCNHM_0919,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.345705,103.951765,2010
LKCNHM_0920,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.345705,103.951765,2010
LKCNHM_0923,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.360085,103.684277,2012
LKCNHM_0924,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.360085,103.684277,2012
LKCNHM_0925,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.360085,103.684277,2012
LKCNHM_0926,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.360085,103.684277,2012
VIRSPE_SohNgiam2013:91,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2012
VIRSPE_SohNgiam2013:89,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2012
LKCNHM_0927,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.411189,103.959314,2012
LKCNHM_0928,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.411189,103.959314,2012
LKCNHM_0929,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.411189,103.959314,2012
LKCNHM_0930,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.411189,103.959314,2012
LKCNHM_0931,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.295579,103.794173,2012
LKCNHM_0932,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.295579,103.794173,2012
LKCNHM_0936,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.381203,103.951296,2012
NOIDNO_1275,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.381203,103.951296,2012
NOIDNO_1276,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.381203,103.951296,2012
VIRSPE_SohNgiam2013:55,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2012
IDLNUS_638,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36376,103.947941,2012
LKCNHM_0934,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.335221,103.925342,2012
NOIDNO_1243,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.335221,103.925342,2012
NOIDNO_1244,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.335221,103.925342,2012
LKCNHM_0940,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.315194,103.815995,2012
LKCNHM_0941,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.315194,103.815995,2012
NOIDNO_1283,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.315194,103.815995,2012
NOIDNO_1284,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.315194,103.815995,2012
IDLNUS_618,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.295579,103.794173,2012
LKCNHM_0935,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.335221,103.925342,2012
LKCNHM_0938,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.411189,103.959314,2012
LKCNHM_0939,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.411189,103.959314,2012
NOIDNO_1245,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.335221,103.925342,2012
NOIDNO_1279,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.411189,103.959314,2012
NOIDNO_1280,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.411189,103.959314,2012
IDLNUS_589,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.373289,103.803978,2012
IDLNUS_614,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.355295,103.777096,2013
NOIDNO_1238,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.355295,103.777096,2013
NOIDNO_1239,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.355295,103.777096,2013
NOIDNO_1271,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1254,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_591,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_592,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_593,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_594,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_595,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_606,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_615,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1255,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1256,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1257,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1258,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1259,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_597,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_598,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_604,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_605,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1260,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1261,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1262,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1263,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1264,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_601,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_603,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1265,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_632,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1266,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_602,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1267,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1295,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.295579,103.794173,2013
IDLNUS_596,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1270,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1252,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1253,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_600,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_635,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1268,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
IDLNUS_616,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1269,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1250,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1251,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2013
NOIDNO_1246,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.279088,103.799606,2014
NOIDNO_1249,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
IDLNUS_639,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.446687,103.730106,2014
IDLNUS_640,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.279088,103.799606,2014
NOIDNO_1236,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.381203,103.951296,2014
IDLNUS_587,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.418109,103.783638,2014
IDLNUS_637,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.418109,103.783638,2014
IDLNUS_588,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2014
IDLNUS_625,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2014
IDLNUS_633,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2014
IDLNUS_580,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
IDLNUS_581,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
IDLNUS_582,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
IDLNUS_586,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.2971,103.777,2014
IDLNUS_590,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
IDLNUS_599,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
IDLNUS_621,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
NOIDNO_1235,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
NOIDNO_1272,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
IDLNUS_583,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
IDLNUS_620,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2014
IDLNUS_644,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2014
IDLNUS_584,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.3451,103.824611,2014
IDLNUS_641,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2014
IDLNUS_628,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.352063,103.692812,2014
IDLNUS_642,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2014
IDLNUS_643,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.355295,103.777096,2014
NOIDNO_1220,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.355295,103.777096,2014
"IDLNUS_629
",Megachilidae,Megachilini,Megachile,Megachile laticeps,1.279088,103.799606,2014
IDLNUS_630,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.363488,103.840182,2014
IDLNUS_631,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.383133,103.775055,2014
IDLNUS_626,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.363488,103.840182,2014
IDLNUS_607,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.411189,103.959314,2014
IDLNUS_612,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.305,103.7816,2015
IDLNUS_613,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.424366,103.838174,2015
IDLNUS_617,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.424366,103.838174,2015
IDLNUS_610,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2015
IDLNUS_611,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.424366,103.838174,2015
IDLNUS_7024,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.4244,103.8384,2015
IDLNUS_7025,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.4244,103.8384,2015
IDLNUS_5137,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.4248,103.8308,2015
IDLNUS_5138,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.4248,103.8308,2015
IDLNUS_5271,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.4248,103.8308,2015
IDLNUS_5270,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.305,103.7816,2015
IDLNUS_645,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.297378,103.778045,2015
was IDLNUS_999,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2015
"IDLNUS_3592
",Megachilidae,Megachilini,Megachile,Megachile laticeps,1.296439,103.776501,2015
IDLNUS_608,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.446637,103.779688,2015
IDLNUS_649,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.446637,103.779688,2015
NOIDNO_1237,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.446637,103.779688,2015
IDLNUS_5272,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.3374,103.723,2015
IDLNUS_609,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.284088,103.791039,2015
IDLNUS_646,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2015
IDLNUS_648,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.284088,103.791039,2015
IDLNUS_1008,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.36201,103.777382,2015
IDLNUS_3591,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.284088,103.791039,2015
NOIDNO_1247,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.284088,103.791039,2015
IDLNUS_5269,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.3408,103.7808,2015
IDLNUS_5263,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.297421,103.778263,2016
IDLNUS_5265,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.297421,103.778263,2016
IDLNUS_5266,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.297421,103.778263,2016
IDLNUS_5267,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.297421,103.778263,2016
IDLNUS_5264,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.297421,103.778263,2016
IDLNUS_5268,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.297421,103.778263,2016
IDL_12181,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.40805,103.97126,2016
IDLNUS_10763,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.29713,103.77775,2016
IDL_12179,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.297156,103.777727,2016
IDL_12180,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.297156,103.777727,2016
IDLNUS_6822,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.411189,103.959314,2016
IDLNUS_10764,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.33383,103.78129,2016
IDL_13649,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.37458,103.84336,2016
IDL_8616,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.30078,103.91218,2016
IDLNUS_11191,Megachilidae,Megachilini,Megachile,Megachile laticeps,1.225746,103.851521,2016
